"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[server]] """" """" AsyncRAT [[waiter]] ",0.0011461973190307617,0.0016900300979614258,0,0,0,17,"Failed"
"serverhosts.[[info]] [[XX]] XX serverhosts.info ","serverhosts.[[information]] [[xx]] XX serverhosts.info ",0.0011979341506958008,0.002192556858062744,0,0,0,23,"Failed"
"AsyncRAT Server """" """" AsyncRAT Server ","AsyncRAT Server """" """" AsyncRAT Server ",0.0014047026634216309,0.0014047026634216309,0,0,0,17,"Failed"
"habbybearshop.[[top]] US Let's Encrypt R3 ","habbybearshop.[[pinnacle]] US Let's Encrypt R3 ",0.02754676342010498,0.995881199836731,0,1,0,65,"Successful"
"* [[XX]] [[1]] * ","* [[twenty]] [[ane]] * ",0.0016642212867736816,0.009435057640075684,0,0,0,23,"Failed"
"pharmarel.[[space]] [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","pharmarel.[[place]] [[USA]] Let's [[cypher]] Let's [[code]] [[confidence]] X3 ",0.0012453794479370117,0.003877580165863037,0,0,0,86,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[server]] """" """" AsyncRAT [[waiter]] ",0.001064598560333252,0.0015454292297363281,0,0,0,17,"Failed"
"uiyplk.xyz US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","uiyplk.xyz US Let's [[cipher]] Let's [[code]] [[say-so]] X3 ",0.0014132261276245117,0.00283128023147583,0,0,0,76,"Failed"
"secureav.pw US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","secureav.pw US Let's [[inscribe]] Let's [[cipher]] [[confidence]] X3 ",0.0011404752731323242,0.0045053958892822266,0,0,0,76,"Failed"
"* [[XX]] [[1]] * ","* [[twenty]] [[unity]] * ",0.002711176872253418,0.009514391422271729,0,0,0,23,"Failed"
""""" US [[Dis]] """" ",""""" US [[Orcus]] """" ",0.0015662312507629395,0.0023877620697021484,0,0,0,17,"Failed"
"OrcusServerCertificate """" """" OrcusServerCertificate ","OrcusServerCertificate """" """" OrcusServerCertificate ",0.0016782879829406738,0.0016782879829406738,0,0,0,3,"Failed"
"[[web]].local [[US]] MyCompany LLC [[web]].local ","[[WWW]].local [[America]] MyCompany LLC [[entanglement]].local ",0.002227604389190674,0.8389657735824585,0,1,0,40,"Successful"
"poladidlei.website [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","poladidlei.website [[U]] Let's [[inscribe]] Let's [[cipher]] [[say-so]] X3 ",0.001241922378540039,0.005644798278808594,0,0,0,78,"Failed"
"girls4dating.asia [[AT]] ZeroSSL ZeroSSL RSA [[Domain]] [[Secure]] [[Site]] [[CA]] ","girls4dating.asia [[at]] ZeroSSL ZeroSSL RSA [[arena]] [[batten]] [[website]] [[Calif]]. ",0.002050340175628662,0.05032646656036377,0,0,0,95,"Failed"
"globalseodata.[[top]] US Let's Encrypt Let's Encrypt [[Authority]] X3 ","globalseodata.[[crown]] US Let's Encrypt Let's Encrypt [[confidence]] X3 ",0.0015045404434204102,0.0032390952110290527,0,0,0,122,"Failed"
""""" US [[Dis]] """" ",""""" US [[Orcus]] """" ",0.0014162063598632812,0.002438783645629883,0,0,0,17,"Failed"
"proat.com [[GB]] Pde Fpiooiui Fexecdu Elpsuimda proat.com ","proat.com [[Gbit]] Pde Fpiooiui Fexecdu Elpsuimda proat.com ",0.002034902572631836,0.002175450325012207,0,0,0,30,"Failed"
"katongaquarium.xyz US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","katongaquarium.xyz US Let's [[cipher]] Let's [[encipher]] [[say-so]] X3 ",0.0010723471641540527,0.0061334967613220215,0,0,0,76,"Failed"
"localhost AU [[Internet]] Widgits Pty Ltd localhost ","localhost AU [[internet]] Widgits Pty Ltd localhost ",0.0015718936920166016,0.002340555191040039,0,0,0,18,"Failed"
"rapid-stores.com [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","rapid-stores.com [[America]] Let's [[inscribe]] Let's [[cipher]] [[say-so]] X3 ",0.001996934413909912,0.561690628528595,0,1,0,76,"Successful"
"badlands's.org US goitre [[modeled]] badlands's.org ","badlands's.org US goitre [[sculpturesque]] badlands's.org ",0.0018451809883117676,0.003066420555114746,0,0,0,48,"Failed"
"[[www]].XF0VTbKz.com [[US]] 3pcwtEZb7TlnCKlV. [[www]].XF0VTbKz.com ","[[WWW]].XF0VTbKz.com [[America]] 3pcwtEZb7TlnCKlV. [[web]].XF0VTbKz.com ",0.0032126903533935547,0.011322557926177979,0,0,0,29,"Failed"
"getfiles24.[[top]] US Let's Encrypt Let's Encrypt Authority X3 ","getfiles24.[[pass]] US Let's Encrypt Let's Encrypt Authority X3 ",0.0011527538299560547,0.0027828216552734375,0,0,0,122,"Failed"
"nbipbovdsv.mobi OA Uisn Zeteol Eylc Nuetassu nbipbovdsv.mobi ","nbipbovdsv.mobi OA Uisn Zeteol Eylc Nuetassu nbipbovdsv.mobi ",0.001687765121459961,0.001687765121459961,0,0,0,10,"Failed"
"8tatodckerengul.men [[LI]] Ofalyg [[S]].[[R]].O. 8tatodckerengul.[[men]] ","8tatodckerengul.men [[li]] Ofalyg [[siemens]].[[roentgen]].O. 8tatodckerengul.[[workforce]] ",0.0025677084922790527,0.5523663759231567,0,1,0,114,"Successful"
"ondsanbemer.zm TW Rtiocoanm Inell FCP ondsanbemer.zm ","ondsanbemer.zm TW Rtiocoanm Inell FCP ondsanbemer.zm ",0.0019756555557250977,0.0019756555557250977,0,0,0,9,"Failed"
""""" [[US]] [[Dis]] """" ",""""" [[America]] [[Orcus]] """" ",0.001491248607635498,0.0025412440299987793,0,0,0,17,"Failed"
"microsoftstoreservice.com [[GB]] [[Security]] microsoftstoreservice.com ","microsoftstoreservice.com [[gigabit]] [[protection]] microsoftstoreservice.com ",0.001253366470336914,0.0029494762420654297,0,0,0,35,"Failed"
""""" zz [[Default]] [[Company]] Ltd """" ",""""" zz [[nonpayment]] [[caller]] Ltd """" ",0.0016269683837890625,0.0018254518508911133,0,0,0,29,"Failed"
"DcRat CN DcRat [[By]] qwqdanchun [[test]] ","DcRat CN DcRat [[past]] qwqdanchun [[examination]] ",0.001163184642791748,0.0018065571784973145,0,0,0,37,"Failed"
"[[domain]].com US My [[Company]] [[Name]] LTD. [[domain]].com ","[[arena]].com US My [[caller]] [[gens]] LTD. [[land]].com ",0.0012928247451782227,0.005186319351196289,0,0,0,112,"Failed"
"bbaba2020.duckdns.org US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","bbaba2020.duckdns.org US Let's Encrypt Let's [[inscribe]] [[say-so]] X3 ",0.0019405484199523926,0.9779947996139526,0,1,0,65,"Successful"
"news.lainertz.com US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","news.lainertz.com US Let's Encrypt Let's [[code]] [[say-so]] X3 ",0.0014032721519470215,0.9925337433815002,0,1,0,69,"Successful"
"treateninz.com US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","treateninz.com US Let's [[inscribe]] Let's [[cipher]] [[say-so]] X3 ",0.0013557076454162598,0.08252459764480591,0,0,0,76,"Failed"
"adsgjuhsdgubhu4.xyz [[US]] Let's [[Encrypt]] R3 ","adsgjuhsdgubhu4.xyz [[uracil]] Let's [[encrypt]] R3 ",0.035581111907958984,0.05880683660507202,0,0,0,31,"Failed"
""""" [[US]] [[Dis]] """" ",""""" [[America]] [[Orcus]] """" ",0.0013526082038879395,0.0025694966316223145,0,0,0,17,"Failed"
"dungdoptiop.xyz [[US]] Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","dungdoptiop.xyz [[USA]] Let's Encrypt Let's [[inscribe]] [[sureness]] X3 ",0.0014677047729492188,0.0024847984313964844,0,0,0,76,"Failed"
"DcRat CN DcRat By qwqdanchun DcRat [[Server]] ","DcRat CN DcRat By qwqdanchun DcRat [[waiter]] ",0.0010148882865905762,0.0019229650497436523,0,0,0,22,"Failed"
"niloiuyrt.info [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","niloiuyrt.info [[USA]] Let's [[inscribe]] Let's [[cipher]] [[self-confidence]] X3 ",0.0015090703964233398,0.027278661727905273,0,0,0,78,"Failed"
"localhost [[AU]] Internet Widgits Pty Ltd localhost ","localhost [[Au]] Internet Widgits Pty Ltd localhost ",0.001328110694885254,0.002551257610321045,0,0,0,18,"Failed"
""""" XX [[Default]] Company Ltd """" ",""""" XX [[nonpayment]] Company Ltd """" ",0.001077115535736084,0.0017785429954528809,0,0,0,35,"Failed"
"localhost AU [[Internet]] Widgits Pty Ltd localhost ","localhost AU [[internet]] Widgits Pty Ltd localhost ",0.0016040205955505371,0.0019789934158325195,0,0,0,18,"Failed"
"localhost [[AU]] Internet Widgits Pty Ltd localhost ","localhost [[gold]] Internet Widgits Pty Ltd localhost ",0.00126570463180542,0.002323925495147705,0,0,0,18,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[host]] """" """" AsyncRAT [[host]] ",0.0008241534233093262,0.00167006254196167,0,0,0,17,"Failed"
"emells.ir US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","emells.ir US Let's Encrypt Let's [[cipher]] [[say-so]] X3 ",0.0016102790832519531,0.8340976238250732,0,1,0,67,"Successful"
"remotecert """" """" remotecert ","remotecert """" """" remotecert ",0.001628577709197998,0.001628577709197998,0,0,0,3,"Failed"
""""" [[US]] [[Dis]] """" ",""""" [[America]] [[Orcus]] """" ",0.0012179017066955566,0.002348601818084717,0,0,0,17,"Failed"
"bakcup-monster.com [[US]] lol bakcup-monster.com ","bakcup-monster.com [[America]] lol bakcup-monster.com ",0.0020533204078674316,0.00302886962890625,0,0,0,19,"Failed"
"Qlxdgrtrjikxt Ysxchsusq [[EB]] Rvkmjrufvc Qlxdgrtrjikxt Ysxchsusq ","Qlxdgrtrjikxt Ysxchsusq [[Ebit]] Rvkmjrufvc Qlxdgrtrjikxt Ysxchsusq ",0.001381993293762207,0.0017648935317993164,0,0,0,19,"Failed"
"AsyncRAT Server """" """" AsyncRAT Server ","AsyncRAT Server """" """" AsyncRAT Server ",0.0014058947563171387,0.0014058947563171387,0,0,0,17,"Failed"
""""" XX [[Default]] Company Ltd """" ",""""" XX [[default]] Company Ltd """" ",0.001459956169128418,0.0017769932746887207,0,0,0,35,"Failed"
"medireab.ga US cPanel, Inc. cPanel, Inc. [[Certification]] [[Authority]] ","medireab.ga US cPanel, Inc. cPanel, Inc. [[certificate]] [[say-so]] ",0.0031356215476989746,0.6529848575592041,0,1,0,69,"Successful"
"torpic.xyz [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","torpic.xyz [[u]] Let's [[inscribe]] Let's [[cipher]] [[say-so]] X3 ",0.0015183091163635254,0.005406081676483154,0,0,0,76,"Failed"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.0011219382286071777,0.0011219382286071777,0,0,0,3,"Failed"
"Penny """" """" [[Penny]] ","Penny """" """" [[cent]] ",0.0010945796966552734,0.002551138401031494,0,0,0,15,"Failed"
"enrichcollege.xyz [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","enrichcollege.xyz [[u]] Let's [[cypher]] Let's [[cipher]] [[say-so]] X3 ",0.0014407038688659668,0.0042455196380615234,0,0,0,76,"Failed"
"Oracle America, Inc. [[US]] Oracle America, Inc. Oracle America, Inc. ","Oracle America, Inc. [[uracil]] Oracle America, Inc. Oracle America, Inc. ",0.002672433853149414,0.0033112168312072754,0,0,0,71,"Failed"
"allgacyfcu.com [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","allgacyfcu.com [[USA]] Let's [[inscribe]] Let's [[cipher]] [[say-so]] X3 ",0.0008313655853271484,0.07372784614562988,0,0,0,76,"Failed"
"bikweb.com [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","bikweb.com [[USA]] Let's [[inscribe]] Let's [[cipher]] [[say-so]] X3 ",0.0015045404434204102,0.11853814125061035,0,0,0,76,"Failed"
"* [[XX]] [[1]] * ","* [[twenty]] [[ane]] * ",0.0020651817321777344,0.010635733604431152,0,0,0,23,"Failed"
"nexuslogger.com GB COMODO [[CA]] [[Limited]] COMODO RSA Domain Validation Secure Server [[CA]] ","nexuslogger.com GB COMODO [[California]] [[circumscribe]] COMODO RSA Domain Validation Secure Server [[Calif]]. ",0.003457486629486084,0.8560011386871338,0,1,0,112,"Successful"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.001010596752166748,0.001010596752166748,0,0,0,3,"Failed"
"DcRat CN DcRat [[By]] qwqdanchun [[Server]] ","DcRat CN DcRat [[past]] qwqdanchun [[waiter]] ",0.0012670159339904785,0.001812756061553955,0,0,0,21,"Failed"
"* [[XX]] [[1]] * ","* [[twenty]] [[ane]] * ",0.0017298460006713867,0.010649144649505615,0,0,0,23,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[host]] """" """" AsyncRAT [[waiter]] ",0.0012769103050231934,0.0018425583839416504,0,0,0,17,"Failed"
"ch12ozoo.com US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","ch12ozoo.com US Let's [[inscribe]] Let's [[cipher]] [[self-assurance]] X3 ",0.0016298890113830566,0.012438654899597168,0,0,0,76,"Failed"
"disaaxpalallow.me GB COMODO [[CA]] Limited COMODO RSA Domain Validation Secure Server [[CA]] ","disaaxpalallow.me GB COMODO [[California]] Limited COMODO RSA Domain Validation Secure Server [[Calif]]. ",0.004105210304260254,0.5148678421974182,0,1,0,93,"Successful"
""""" XX Default [[Company]] Ltd """" ",""""" XX Default [[company]] Ltd """" ",0.0014404654502868652,0.0015876293182373047,0,0,0,35,"Failed"
"ericsgamesz.com US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","ericsgamesz.com US Let's [[inscribe]] Let's [[cipher]] [[say-so]] X3 ",0.0014050602912902832,0.3399648070335388,0,0,0,76,"Failed"
"[[example]].com [[GB]] [[Global]] [[Security]] [[example]].com ","[[exemplar]].com [[Gbit]] [[ball-shaped]] [[surety]] [[lesson]].com ",0.0012655854225158691,0.564361572265625,0,1,0,90,"Successful"
""""" [[US]] [[Dis]] """" ",""""" [[uranium]] [[Orcus]] """" ",0.0011900663375854492,0.0034258365631103516,0,0,0,17,"Failed"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.0008243918418884277,0.0008243918418884277,0,0,0,3,"Failed"
"[[Orcus]] [[Server]] """" """" Orcus [[Server]] ","[[Dis]] [[host]] """" """" Orcus [[host]] ",0.001045823097229004,0.001552879810333252,0,0,0,21,"Failed"
"localhost [[GB]] MyCompany Ltd. localhost ","localhost [[sarin]] MyCompany Ltd. localhost ",0.001335740089416504,0.0025789737701416016,0,0,0,26,"Failed"
"localhost AU [[Internet]] Widgits Pty Ltd localhost ","localhost AU [[internet]] Widgits Pty Ltd localhost ",0.0015811920166015625,0.0022622346878051758,0,0,0,18,"Failed"
"ErvIn's.[[space]] [[US]] levies reaffirm ErvIn's.[[space]] ","ErvIn's.[[blank]] [[uracil]] levies reaffirm ErvIn's.[[quad]] ",0.0016484260559082031,0.0027526021003723145,0,0,0,48,"Failed"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.0012682080268859863,0.0012682080268859863,0,0,0,3,"Failed"
"baj3tu.xyz [[US]] Let's [[Encrypt]] Let's Encrypt [[Authority]] X3 ","baj3tu.xyz [[U]] Let's [[code]] Let's Encrypt [[self-assurance]] X3 ",0.0011625885963439941,0.002454102039337158,0,0,0,76,"Failed"
"mikolapower.[[host]] US Let's Encrypt Let's Encrypt [[Authority]] X3 ","mikolapower.[[Host]] US Let's Encrypt Let's Encrypt [[confidence]] X3 ",0.0009710788726806641,0.003380894660949707,0,0,0,90,"Failed"
"afspfigjeb.cn [[US]] Let's [[Encrypt]] R3 ","afspfigjeb.cn [[America]] Let's [[inscribe]] R3 ",0.017857134342193604,0.09286749362945557,0,0,0,31,"Failed"
"afspfigjeb.cn [[US]] Let's [[Encrypt]] R3 ","afspfigjeb.cn [[America]] Let's [[inscribe]] R3 ",0.018402099609375,0.10071313381195068,0,0,0,31,"Failed"
"* [[XX]] [[1]] * ","* [[twenty]] [[unity]] * ",0.0015857219696044922,0.012972772121429443,0,0,0,23,"Failed"
"AsyncRAT Server """" """" AsyncRAT [[Server]] ","AsyncRAT Server """" """" AsyncRAT [[host]] ",0.001473069190979004,0.001510024070739746,0,0,0,17,"Failed"
"d2zjc3191twk8ym.xyz [[US]] Let's Encrypt R3 ","d2zjc3191twk8ym.xyz [[uracil]] Let's Encrypt R3 ",0.03643089532852173,0.05411088466644287,0,0,0,31,"Failed"
"AsyncRAT Server """" """" AsyncRAT [[Server]] ","AsyncRAT Server """" """" AsyncRAT [[host]] ",0.0010655522346496582,0.0014500021934509277,0,0,0,17,"Failed"
"worldatdoor.in [[US]] cPanel, Inc. cPanel, Inc. [[Certification]] [[Authority]] ","worldatdoor.in [[USA]] cPanel, Inc. cPanel, Inc. [[certificate]] [[say-so]] ",0.002020537853240967,0.5369668006896973,0,1,0,69,"Successful"
""""" US [[Dis]] """" ",""""" US [[Orcus]] """" ",0.0015317797660827637,0.002370476722717285,0,0,0,17,"Failed"
""""" AU [[Internet]] Widgits Pty Ltd """" ",""""" AU [[cyberspace]] Widgits Pty Ltd """" ",0.0008947253227233887,0.0019774436950683594,0,0,0,16,"Failed"
"[[Venom]] CN Venom By VenomSoftware Venom Server ","[[maliciousness]] CN Venom By VenomSoftware Venom Server ",0.0007735490798950195,0.0021867752075195312,0,0,0,52,"Failed"
"Quasar [[Server]] [[CA]] """" """" Quasar [[Server]] CA ","Quasar [[host]] [[calcium]] """" """" Quasar [[server]] CA ",0.0013873577117919922,0.0022752881050109863,0,0,0,39,"Failed"
"AsyncRAT Server """" """" AsyncRAT [[Server]] ","AsyncRAT Server """" """" AsyncRAT [[waiter]] ",0.0010985136032104492,0.0015264153480529785,0,0,0,17,"Failed"
"DcRat CN DcRat [[By]] qwqdanchun GoogleUpdate ","DcRat CN DcRat [[away]] qwqdanchun GoogleUpdate ",0.0015911459922790527,0.0018475651741027832,0,0,0,15,"Failed"
"DcRat CN DcRat [[By]] qwqdanchun DcRat Server ","DcRat CN DcRat [[away]] qwqdanchun DcRat Server ",0.0016310811042785645,0.0022246241569519043,0,0,0,22,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT Server ","AsyncRAT [[host]] """" """" AsyncRAT Server ",0.0008909106254577637,0.0012911558151245117,0,0,0,17,"Failed"
"lambada.icu US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","lambada.icu US Let's Encrypt Let's [[cipher]] [[confidence]] X3 ",0.0016381144523620605,0.0031262636184692383,0,0,0,78,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT Server ","AsyncRAT [[server]] """" """" AsyncRAT Server ",0.0012551546096801758,0.0017740130424499512,0,0,0,17,"Failed"
"Hkm FQ Lwggbfok Hkm ","Hkm FQ Lwggbfok Hkm ",0.0019196271896362305,0.0019196271896362305,0,0,0,5,"Failed"
"localhost [[AU]] [[Internet]] Widgits Pty Ltd localhost ","localhost [[Au]] [[internet]] Widgits Pty Ltd localhost ",0.0010944604873657227,0.0022101402282714844,0,0,0,18,"Failed"
"payday.kozow.com US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","payday.kozow.com US Let's Encrypt Let's [[code]] [[say-so]] X3 ",0.001336812973022461,0.9914699792861938,0,1,0,65,"Successful"
"192.236.176.108 uu ddeef 192.236.176.108 ","192.236.176.108 uu ddeef 192.236.176.108 ",0.00254899263381958,0.00254899263381958,0,0,0,11,"Failed"
"* [[XX]] [[1]] * ","* [[twenty]] [[ane]] * ",0.0012824535369873047,0.010403811931610107,0,0,0,23,"Failed"
"* [[XX]] [[1]] * ","* [[twenty]] [[ane]] * ",0.0013335943222045898,0.010176122188568115,0,0,0,23,"Failed"
"dross-technology.com US cPanel, Inc. cPanel, Inc. [[Certification]] [[Authority]] ","dross-technology.com US cPanel, Inc. cPanel, Inc. [[certificate]] [[say-so]] ",0.0039005279541015625,0.5434263944625854,0,1,0,64,"Successful"
"lifemaindecision.[[top]] US Let's Encrypt R3 ","lifemaindecision.[[acme]] US Let's Encrypt R3 ",0.043267667293548584,0.9974737763404846,0,1,0,65,"Successful"
"DcRat CN DcRat [[By]] qwqdanchun DcRat Server ","DcRat CN DcRat [[aside]] qwqdanchun DcRat Server ",0.001636803150177002,0.002124309539794922,0,0,0,22,"Failed"
"localhost [[GB]] MyCompany Ltd. localhost ","localhost [[Gbit]] MyCompany Ltd. localhost ",0.0010719895362854004,0.002082526683807373,0,0,0,26,"Failed"
"chinaandkoreacriminalaffairs.kz [[GB]] COMODO [[CA]] Limited COMODO RSA Domain Validation Secure Server [[CA]] ","chinaandkoreacriminalaffairs.kz [[GiB]] COMODO [[California]] Limited COMODO RSA Domain Validation Secure Server [[Calif]]. ",0.005381643772125244,0.6787382364273071,0,1,0,104,"Successful"
"DcRat CN DcRat [[By]] qwqdanchun DcRat Server ","DcRat CN DcRat [[away]] qwqdanchun DcRat Server ",0.0014917254447937012,0.0015416145324707031,0,0,0,22,"Failed"
"rockyenergy.hopto.org US Let's Encrypt Let's [[Encrypt]] Authority X3 ","rockyenergy.hopto.org US Let's Encrypt Let's [[code]] Authority X3 ",0.001674950122833252,0.5233019590377808,0,1,0,50,"Successful"
"localhost [[GB]] MyCompany Ltd. localhost ","localhost [[Gbit]] MyCompany Ltd. localhost ",0.0013427734375,0.001978754997253418,0,0,0,26,"Failed"
"gsdgjgjifacv.xyz US Let's [[Encrypt]] Let's Encrypt [[Authority]] X3 ","gsdgjgjifacv.xyz US Let's [[cypher]] Let's Encrypt [[confidence]] X3 ",0.0017365813255310059,0.00234907865524292,0,0,0,76,"Failed"
"mailbox.outlook-msdn.com US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","mailbox.outlook-msdn.com US Let's Encrypt Let's [[cipher]] [[say-so]] X3 ",0.001323401927947998,0.9846398830413818,0,1,0,66,"Successful"
""""" [[US]] [[Dis]] """" ",""""" [[uranium]] [[Orcus]] """" ",0.0013560652732849121,0.002500474452972412,0,0,0,17,"Failed"
""""" XX [[Default]] [[Company]] Ltd """" ",""""" XX [[nonremittal]] [[companionship]] Ltd """" ",0.0011634230613708496,0.001765608787536621,0,0,0,35,"Failed"
"devicelease.xyz US Let's [[Encrypt]] Let's Encrypt [[Authority]] X3 ","devicelease.xyz US Let's [[cipher]] Let's Encrypt [[say-so]] X3 ",0.001213371753692627,0.0031695961952209473,0,0,0,76,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT Server ","AsyncRAT [[waiter]] """" """" AsyncRAT Server ",0.0010675787925720215,0.0016997456550598145,0,0,0,17,"Failed"
"localhost [[AU]] [[Internet]] Widgits Pty Ltd localhost ","localhost [[gold]] [[internet]] Widgits Pty Ltd localhost ",0.0013279914855957031,0.002547323703765869,0,0,0,18,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT Server ","AsyncRAT [[host]] """" """" AsyncRAT Server ",0.0010868310928344727,0.0016176700592041016,0,0,0,17,"Failed"
""""" [[US]] [[Dis]] """" ",""""" [[uranium]] [[Orcus]] """" ",0.0012369155883789062,0.0027297139167785645,0,0,0,17,"Failed"
"localhost AU [[Internet]] Widgits Pty Ltd localhost ","localhost AU [[cyberspace]] Widgits Pty Ltd localhost ",0.0015314221382141113,0.0023460984230041504,0,0,0,18,"Failed"
""""" [[US]] [[Dis]] """" ",""""" [[uranium]] [[Orcus]] """" ",0.001248478889465332,0.0023998618125915527,0,0,0,17,"Failed"
"forenzik.kz KZ NN [[Fern]] forenzik.kz ","forenzik.kz KZ NN [[fern]] forenzik.kz ",0.0018123984336853027,0.0020583271980285645,0,0,0,10,"Failed"
"standaradbnk.com [[GB]] Sectigo Limited Sectigo RSA Domain Validation Secure Server CA ","standaradbnk.com [[gibibyte]] Sectigo Limited Sectigo RSA Domain Validation Secure Server CA ",0.04045611619949341,0.8160041570663452,0,1,0,91,"Successful"
"* [[XX]] [[1]] * ","* [[twenty]] [[ane]] * ",0.0014289617538452148,0.009321391582489014,0,0,0,23,"Failed"
"[[example]].com [[GB]] [[Global]] [[Security]] [[example]].com ","[[exemplar]].com [[gibibyte]] [[world-wide]] [[protection]] [[lesson]].com ",0.0016149282455444336,0.13179296255111694,0,0,0,90,"Failed"
"def-update.com [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","def-update.com [[USA]] Let's [[cypher]] Let's [[cipher]] [[confidence]] X3 ",0.001587986946105957,0.02071821689605713,0,0,0,76,"Failed"
"Phoenix [[Rat]] Server """" """" Phoenix [[Rat]] [[Server]] ","Phoenix [[rat]] Server """" """" Phoenix [[stinker]] [[server]] ",0.0011868476867675781,0.0020949840545654297,0,0,0,127,"Failed"
"* [[XX]] 1 * ","* [[twenty]] 1 * ",0.0018219947814941406,0.0076795220375061035,0,0,0,23,"Failed"
"sak.myddns.com US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","sak.myddns.com US Let's Encrypt Let's [[inscribe]] [[self-confidence]] X3 ",0.001750946044921875,0.6901184320449829,0,1,0,65,"Successful"
"detacher.xyz [[US]] Let's Encrypt R3 ","detacher.xyz [[uracil]] Let's Encrypt R3 ",0.09912049770355225,0.28716522455215454,0,0,0,31,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT Server ","AsyncRAT [[waiter]] """" """" AsyncRAT Server ",0.0010907649993896484,0.0015900135040283203,0,0,0,17,"Failed"
"Orcus [[Server]] """" """" Orcus [[Server]] ","Orcus [[server]] """" """" Orcus [[host]] ",0.0010196566581726074,0.00171583890914917,0,0,0,21,"Failed"
""""" [[US]] Dis """" ",""""" [[uracil]] Dis """" ",0.0012056827545166016,0.0020796656608581543,0,0,0,17,"Failed"
"DcRat CN DcRat By qwqdanchun [[Server]] ","DcRat CN DcRat By qwqdanchun [[host]] ",0.0010895729064941406,0.0019083619117736816,0,0,0,21,"Failed"
"* [[XX]] [[1]] * ","* [[twenty]] [[unity]] * ",0.0018889904022216797,0.00865405797958374,0,0,0,23,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT Server ","AsyncRAT [[host]] """" """" AsyncRAT Server ",0.0010625720024108887,0.0014139413833618164,0,0,0,17,"Failed"
"[[example]].com [[GB]] [[Global]] [[Security]] [[example]].com ","[[exemplar]].com [[gigabyte]] [[ball-shaped]] [[protection]] [[lesson]].com ",0.001442253589630127,0.231833815574646,0,0,0,90,"Failed"
"DcRat CN DcRat [[By]] qwqdanchun VenomServer ","DcRat CN DcRat [[past]] qwqdanchun VenomServer ",0.0014827847480773926,0.002242743968963623,0,0,0,15,"Failed"
""""" US [[Dis]] """" ",""""" US [[Orcus]] """" ",0.0008962750434875488,0.002933204174041748,0,0,0,17,"Failed"
"hitnaiguat.xyz [[US]] Let's [[Encrypt]] R3 ","hitnaiguat.xyz [[America]] Let's [[cipher]] R3 ",0.02714484930038452,0.06496411561965942,0,0,0,31,"Failed"
"letofavintha.[[kp]] [[AD]] Oaorvesi Rsaio [[SA]] letofavintha.[[kp]] ","letofavintha.[[KP]] [[advertizement]] Oaorvesi Rsaio [[Sturmabteilung]] letofavintha.[[KP]] ",0.0017030835151672363,0.003475010395050049,0,0,0,27,"Failed"
