"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"example.com GB Global Security [[example]].[[com]] ","example.com GB Global Security [[illustration]].[[kom]] ",0.0010554194450378418,0.9645934104919434,0,1,0,38,"Successful"
"domain.com US My Company Name LTD. [[domain]].[[com]] ","domain.com US My Company Name LTD. [[domino]].[[kom]] ",0.0015583634376525879,0.9912735819816589,0,1,0,75,"Successful"
"borrdrillling.[[com]] [[US]] cPanel, [[Inc]]. cPanel, [[Inc]]. Certification [[Authority]] ","borrdrillling.[[coms]] [[OSS]] cPanel, [[Lnc]]. cPanel, [[Serv]]. Certification [[Licenses]] ",0.0023036599159240723,0.6169270277023315,0,1,0,71,"Successful"
""""" US [[Dis]] """" ",""""" US [[Telling]] """" ",0.0022212862968444824,0.0025092363357543945,0,0,0,12,"Failed"
"* XX 1 * ","* XX 1 * ",0.001968681812286377,0.001968681812286377,0,0,0,3,"Failed"
"localhost [[AU]] [[Internet]] Widgits Pty Ltd localhost ","localhost [[UA]] [[Web]] Widgits Pty Ltd localhost ",0.0015072822570800781,0.0022853612899780273,0,0,0,42,"Failed"
"voidtools.xyz [[US]] Let's Encrypt R3 ","voidtools.xyz [[VS]] Let's Encrypt R3 ",0.28476572036743164,0.7650600075721741,0,1,0,23,"Successful"
"nupahe.com [[GB]] Sectigo Limited Sectigo RSA Domain Validation Secure Server CA ","nupahe.com [[MEGS]] Sectigo Limited Sectigo RSA Domain Validation Secure Server CA ",0.06786531209945679,0.8997228145599365,0,1,0,15,"Successful"
"localhost [[GB]] MyCompany [[Ltd]]. localhost ","localhost [[MEGS]] MyCompany [[Constrained]]. localhost ",0.0013546347618103027,0.0023151636123657227,0,0,0,24,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[Wench]] """" """" AsyncRAT [[Retainers]] ",0.0010371208190917969,0.0020545125007629395,0,0,0,43,"Failed"
"serverhosts.[[info]] [[XX]] XX serverhosts.[[info]] ","serverhosts.[[communication]] [[NINETEEN]] XX serverhosts.[[prompts]] ",0.0014235973358154297,0.0029352307319641113,0,0,0,56,"Failed"
"AsyncRAT Server """" """" AsyncRAT [[Server]] ","AsyncRAT Server """" """" AsyncRAT [[Retainers]] ",0.001459956169128418,0.0018047690391540527,0,0,0,43,"Failed"
"habbybearshop.[[top]] US Let's Encrypt R3 ","habbybearshop.[[main]] US Let's Encrypt R3 ",0.015258610248565674,0.9929383993148804,0,1,0,21,"Successful"
"* XX 1 * ","* XX 1 * ",0.001259148120880127,0.001259148120880127,0,0,0,3,"Failed"
"pharmarel.[[space]] [[US]] Let's Encrypt Let's Encrypt [[Authority]] X3 ","pharmarel.[[spacecraft]] [[OSS]] Let's Encrypt Let's Encrypt [[Authorize]] X3 ",0.001147627830505371,0.002318263053894043,0,0,0,121,"Failed"
"AsyncRAT Server """" """" AsyncRAT [[Server]] ","AsyncRAT Server """" """" AsyncRAT [[Serfs]] ",0.0008067488670349121,0.0021762847900390625,0,0,0,43,"Failed"
"uiyplk.xyz US Let's [[Encrypt]] Let's [[Encrypt]] Authority X3 ","uiyplk.xyz US Let's [[Encrypted]] Let's [[Coding]] Authority X3 ",0.001334547996520996,0.0019518136978149414,0,0,0,111,"Failed"
"secureav.pw US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","secureav.pw US Let's [[Encryption]] Let's [[Crypto]] [[Powers]] X3 ",0.0013848543167114258,0.007413923740386963,0,0,0,111,"Failed"
"* XX 1 * ","* XX 1 * ",0.0015946030616760254,0.0015946030616760254,0,0,0,3,"Failed"
""""" US [[Dis]] """" ",""""" US [[Saying]] """" ",0.0016773343086242676,0.00212705135345459,0,0,0,12,"Failed"
"OrcusServerCertificate """" """" OrcusServerCertificate ","OrcusServerCertificate """" """" OrcusServerCertificate ",0.002321302890777588,0.002321302890777588,0,0,0,3,"Failed"
"[[web]].[[local]] [[US]] MyCompany LLC [[web]].[[local]] ","[[webs]].[[regional]] [[AMERICAN]] MyCompany LLC [[www]].[[regional]] ",0.001400291919708252,0.8086075782775879,0,1,0,56,"Successful"
"poladidlei.[[website]] [[US]] Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","poladidlei.[[www]] [[ONS]] Let's Encrypt Let's [[Cryptography]] [[Certificates]] X3 ",0.001498103141784668,0.7920805811882019,0,1,0,102,"Successful"
"girls4dating.asia [[AT]] ZeroSSL ZeroSSL RSA [[Domain]] [[Secure]] [[Site]] CA ","girls4dating.asia [[DE]] ZeroSSL ZeroSSL RSA [[Sphere]] [[Assuring]] [[Websites]] CA ",0.0026715993881225586,0.07997053861618042,0,0,0,194,"Failed"
"globalseodata.top US Let's Encrypt Let's Encrypt [[Authority]] X3 ","globalseodata.top US Let's Encrypt Let's Encrypt [[Jurisdiction]] X3 ",0.0010767579078674316,0.0026705265045166016,0,0,0,133,"Failed"
""""" US [[Dis]] """" ",""""" US [[Telling]] """" ",0.0016260147094726562,0.001766204833984375,0,0,0,12,"Failed"
"proat.com [[GB]] Pde Fpiooiui Fexecdu Elpsuimda proat.[[com]] ","proat.com [[MEGS]] Pde Fpiooiui Fexecdu Elpsuimda proat.[[omg]] ",0.0012826919555664062,0.010725200176239014,0,0,0,18,"Failed"
"katongaquarium.xyz [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","katongaquarium.xyz [[OSS]] Let's [[Cryptography]] Let's [[Quantify]] [[Body]] X3 ",0.0015638470649719238,0.0026712417602539062,0,0,0,111,"Failed"
"localhost [[AU]] Internet Widgits Pty [[Ltd]] localhost ","localhost [[AFRIKAANS]] Internet Widgits Pty [[Constrained]] localhost ",0.0015053749084472656,0.0025274157524108887,0,0,0,42,"Failed"
"rapid-stores.[[com]] [[US]] Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","rapid-stores.[[omg]] [[AMERICAS]] Let's Encrypt Let's [[Ciphers]] [[Authorize]] X3 ",0.0014430880546569824,0.9183327555656433,0,1,0,90,"Successful"
"badlands's.org [[US]] goitre [[modeled]] badlands's.[[org]] ","badlands's.org [[NOUS]] goitre [[models]] badlands's.[[orchestrate]] ",0.003064870834350586,0.14738178253173828,0,0,0,84,"Failed"
"[[www]].XF0VTbKz.com US 3pcwtEZb7TlnCKlV. www.XF0VTbKz.[[com]] ","[[sss]].XF0VTbKz.com US 3pcwtEZb7TlnCKlV. www.XF0VTbKz.[[kom]] ",0.0028119683265686035,0.689000129699707,0,1,0,15,"Successful"
"getfiles24.[[top]] [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","getfiles24.[[upper]] [[AMERICANA]] Let's [[Quantify]] Let's [[Algorithms]] [[Authorise]] X3 ",0.0012902021408081055,0.005637526512145996,0,0,0,125,"Failed"
"nbipbovdsv.mobi [[OA]] Uisn Zeteol Eylc Nuetassu nbipbovdsv.mobi ","nbipbovdsv.mobi [[PA]] Uisn Zeteol Eylc Nuetassu nbipbovdsv.mobi ",0.001620173454284668,0.0025268197059631348,0,0,0,15,"Failed"
"8tatodckerengul.[[men]] LI Ofalyg [[S]].[[R]].[[O]]. 8tatodckerengul.[[men]] ","8tatodckerengul.[[boys]] LI Ofalyg [[ies]].[[rs]].[[macao]]. 8tatodckerengul.[[muchachos]] ",0.002269446849822998,0.8739203214645386,0,1,0,95,"Successful"
"ondsanbemer.zm [[TW]] Rtiocoanm Inell FCP ondsanbemer.zm ","ondsanbemer.zm [[TWA]] Rtiocoanm Inell FCP ondsanbemer.zm ",0.002029120922088623,0.0026184916496276855,0,0,0,11,"Failed"
""""" US Dis """" ",""""" US Dis """" ",0.0018457770347595215,0.0018457770347595215,0,0,0,12,"Failed"
"microsoftstoreservice.[[com]] [[GB]] [[Security]] microsoftstoreservice.[[com]] ","microsoftstoreservice.[[coms]] [[MEGS]] [[Secured]] microsoftstoreservice.[[omg]] ",0.0016568899154663086,0.008851408958435059,0,0,0,57,"Failed"
""""" [[zz]] [[Default]] [[Company]] [[Ltd]] """" ",""""" [[allman]] [[Impossibility]] [[Entrepreneur]] [[Constrained]] """" ",0.000925898551940918,0.002310633659362793,0,0,0,72,"Failed"
"DcRat [[CN]] DcRat [[By]] qwqdanchun [[test]] ","DcRat [[NS]] DcRat [[In]] qwqdanchun [[trials]] ",0.0010668635368347168,0.0025275349617004395,0,0,0,68,"Failed"
"[[domain]].[[com]] US My Company Name [[LTD]]. domain.com ","[[minefields]].[[kom]] US My Company Name [[SCANT]]. domain.com ",0.0016183853149414062,0.955757737159729,0,1,0,62,"Successful"
"bbaba2020.duckdns.org US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","bbaba2020.duckdns.org US Let's Encrypt Let's [[Code]] [[Authorize]] X3 ",0.0019052624702453613,0.9851126670837402,0,1,0,72,"Successful"
"news.lainertz.com US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","news.lainertz.com US Let's Encrypt Let's [[Quantify]] [[Authorize]] X3 ",0.001408398151397705,0.99515700340271,0,1,0,72,"Successful"
"treateninz.com US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","treateninz.com US Let's [[Encoder]] Let's [[Numerical]] [[Authorize]] X3 ",0.00147247314453125,0.1955927610397339,0,0,0,114,"Failed"
"adsgjuhsdgubhu4.xyz [[US]] Let's Encrypt R3 ","adsgjuhsdgubhu4.xyz [[VERSUS]] Let's Encrypt R3 ",0.028073549270629883,0.03492003679275513,0,0,0,47,"Failed"
""""" US [[Dis]] """" ",""""" US [[Saying]] """" ",0.0013523697853088379,0.0017266273498535156,0,0,0,12,"Failed"
"dungdoptiop.xyz US Let's [[Encrypt]] Let's Encrypt [[Authority]] X3 ","dungdoptiop.xyz US Let's [[Cipher]] Let's Encrypt [[Permits]] X3 ",0.0015211701393127441,0.0030570626258850098,0,0,0,111,"Failed"
"DcRat CN DcRat [[By]] qwqdanchun DcRat Server ","DcRat CN DcRat [[During]] qwqdanchun DcRat Server ",0.0012746453285217285,0.0021663308143615723,0,0,0,39,"Failed"
"niloiuyrt.info [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","niloiuyrt.info [[AMERICA]] Let's [[Numerical]] Let's [[Algorithms]] [[Authorise]] X3 ",0.001350700855255127,0.9135556221008301,0,1,0,113,"Successful"
"localhost [[AU]] Internet Widgits Pty Ltd localhost ","localhost [[AFRICANS]] Internet Widgits Pty Ltd localhost ",0.0018624067306518555,0.002204418182373047,0,0,0,42,"Failed"
""""" XX [[Default]] [[Company]] [[Ltd]] """" ",""""" XX [[Defaults]] [[Firms]] [[Restrained]] """" ",0.0013772249221801758,0.002178668975830078,0,0,0,70,"Failed"
"localhost [[AU]] [[Internet]] Widgits Pty Ltd localhost ","localhost [[AFRICAN]] [[Cyber]] Widgits Pty Ltd localhost ",0.0017981529235839844,0.0027832984924316406,0,0,0,42,"Failed"
"localhost [[AU]] [[Internet]] Widgits Pty Ltd localhost ","localhost [[AFRICANS]] [[Web]] Widgits Pty Ltd localhost ",0.001138448715209961,0.0036919116973876953,0,0,0,42,"Failed"
"AsyncRAT Server """" """" AsyncRAT [[Server]] ","AsyncRAT Server """" """" AsyncRAT [[Severs]] ",0.0007361769676208496,0.0016317963600158691,0,0,0,43,"Failed"
"emells.ir US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","emells.ir US Let's Encrypt Let's [[Numerical]] [[Authorize]] X3 ",0.0016446709632873535,0.9714027643203735,0,1,0,71,"Successful"
"remotecert """" """" remotecert ","remotecert """" """" remotecert ",0.001322925090789795,0.001322925090789795,0,0,0,3,"Failed"
""""" US [[Dis]] """" ",""""" US [[Saying]] """" ",0.0014474987983703613,0.002328217029571533,0,0,0,12,"Failed"
"bakcup-monster.com US lol bakcup-monster.[[com]] ","bakcup-monster.com US lol bakcup-monster.[[kom]] ",0.001739799976348877,0.9368761777877808,0,1,0,10,"Successful"
"Qlxdgrtrjikxt Ysxchsusq [[EB]] Rvkmjrufvc Qlxdgrtrjikxt Ysxchsusq ","Qlxdgrtrjikxt Ysxchsusq [[CJ]] Rvkmjrufvc Qlxdgrtrjikxt Ysxchsusq ",0.0011730790138244629,0.0017572641372680664,0,0,0,10,"Failed"
"AsyncRAT Server """" """" AsyncRAT [[Server]] ","AsyncRAT Server """" """" AsyncRAT [[Vassals]] ",0.0013824701309204102,0.0018633604049682617,0,0,0,43,"Failed"
""""" [[XX]] [[Default]] [[Company]] [[Ltd]] """" ",""""" [[TWENTIETH]] [[Implied]] [[Societal]] [[Restrained]] """" ",0.0012561678886413574,0.002214193344116211,0,0,0,70,"Failed"
"medireab.ga [[US]] cPanel, [[Inc]]. cPanel, Inc. Certification [[Authority]] ","medireab.ga [[ONS]] cPanel, [[Lnc]]. cPanel, Inc. Certification [[Furlough]] ",0.003948628902435303,0.574435830116272,0,1,0,69,"Successful"
"torpic.xyz US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","torpic.xyz US Let's Encrypt Let's [[Cypher]] [[Authorize]] X3 ",0.0018025040626525879,0.0022023916244506836,0,0,0,111,"Failed"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.0012306571006774902,0.0012306571006774902,0,0,0,3,"Failed"
"[[Penny]] """" """" [[Penny]] ","[[Benny]] """" """" [[Pence]] ",0.0016194581985473633,0.002933323383331299,0,0,0,26,"Failed"
"enrichcollege.xyz US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","enrichcollege.xyz US Let's [[Crypto]] Let's [[Codes]] [[Authorize]] X3 ",0.0012633204460144043,0.0035295486450195312,0,0,0,111,"Failed"
"Oracle [[America]], Inc. US Oracle [[America]], Inc. Oracle [[America]], [[Inc]]. ","Oracle [[Americas]], Inc. US Oracle [[Usa]], Inc. Oracle [[Unidos]], [[Serv]]. ",0.002468883991241455,0.03172987699508667,0,0,0,81,"Failed"
"allgacyfcu.com [[US]] Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","allgacyfcu.com [[USA]] Let's [[Cryptography]] Let's [[Quantify]] [[Certificates]] X3 ",0.0012788176536560059,0.07297748327255249,0,0,0,114,"Failed"
"bikweb.[[com]] US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","bikweb.[[coms]] US Let's [[Quantify]] Let's [[Numerical]] [[Authorize]] X3 ",0.0014133453369140625,0.31176674365997314,0,0,0,114,"Failed"
"* XX 1 * ","* XX 1 * ",0.001564323902130127,0.001564323902130127,0,0,0,3,"Failed"
"nexuslogger.com [[GB]] COMODO [[CA]] Limited COMODO RSA Domain Validation Secure Server [[CA]] ","nexuslogger.com [[MEGS]] COMODO [[CALIFORNIAN]] Limited COMODO RSA Domain Validation Secure Server [[AI]] ",0.00429612398147583,0.8218882083892822,0,1,0,52,"Successful"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.0013740062713623047,0.0013740062713623047,0,0,0,3,"Failed"
"DcRat [[CN]] DcRat [[By]] qwqdanchun [[Server]] ","DcRat [[NP]] DcRat [[Through]] qwqdanchun [[Bartender]] ",0.0012886524200439453,0.00215303897857666,0,0,0,38,"Failed"
"* XX 1 * ","* XX 1 * ",0.0014673471450805664,0.0014673471450805664,0,0,0,3,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT Server ","AsyncRAT [[Barmaid]] """" """" AsyncRAT Server ",0.0008632540702819824,0.0017920732498168945,0,0,0,43,"Failed"
"ch12ozoo.com US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","ch12ozoo.com US Let's [[Quantify]] Let's [[Numerical]] [[Authorise]] X3 ",0.001148223876953125,0.03087782859802246,0,0,0,114,"Failed"
"disaaxpalallow.me [[GB]] COMODO [[CA]] Limited COMODO RSA Domain Validation Secure Server CA ","disaaxpalallow.me [[MEGS]] COMODO [[CALIFORNIAN]] Limited COMODO RSA Domain Validation Secure Server CA ",0.004705250263214111,0.6651194095611572,0,1,0,33,"Successful"
""""" [[XX]] Default [[Company]] [[Ltd]] """" ",""""" [[TWENTIETH]] Default [[Societal]] [[Limitation]] """" ",0.001139521598815918,0.0028601884841918945,0,0,0,70,"Failed"
"ericsgamesz.com US Let's [[Encrypt]] Let's Encrypt [[Authority]] X3 ","ericsgamesz.com US Let's [[Quantify]] Let's Encrypt [[Authorize]] X3 ",0.001354515552520752,0.5374118089675903,0,1,0,71,"Successful"
"[[example]].[[com]] [[GB]] [[Global]] [[Security]] [[example]].com ","[[cas]].[[coms]] [[MEGS]] [[Welt]] [[Guaranty]] [[illustrations]].com ",0.001202225685119629,0.8975135087966919,0,1,0,143,"Successful"
""""" US [[Dis]] """" ",""""" US [[Told]] """" ",0.0014908909797668457,0.0022333860397338867,0,0,0,12,"Failed"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.0017181634902954102,0.0017181634902954102,0,0,0,3,"Failed"
"Orcus [[Server]] """" """" Orcus [[Server]] ","Orcus [[Bartenders]] """" """" Orcus [[Barmaid]] ",0.0009140968322753906,0.0015732049942016602,0,0,0,43,"Failed"
"localhost [[GB]] MyCompany [[Ltd]]. localhost ","localhost [[MEGS]] MyCompany [[Limiting]]. localhost ",0.0017608404159545898,0.0027919411659240723,0,0,0,24,"Failed"
"localhost [[AU]] [[Internet]] Widgits Pty Ltd localhost ","localhost [[AFRICAN]] [[Network]] Widgits Pty Ltd localhost ",0.0018151402473449707,0.0028064846992492676,0,0,0,42,"Failed"
"ErvIn's.[[space]] US [[levies]] [[reaffirm]] ErvIn's.[[space]] ","ErvIn's.[[separation]] US [[specimens]] [[affirmed]] ErvIn's.[[margin]] ",0.0018302202224731445,0.0028879642486572266,0,0,0,119,"Failed"
"BitRAT """" """" BitRAT ","BitRAT """" """" BitRAT ",0.001513361930847168,0.001513361930847168,0,0,0,3,"Failed"
"baj3tu.xyz [[US]] Let's [[Encrypt]] Let's Encrypt Authority X3 ","baj3tu.xyz [[AMERICANA]] Let's [[Code]] Let's Encrypt Authority X3 ",0.0011020898818969727,0.00228118896484375,0,0,0,111,"Failed"
"mikolapower.[[host]] US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","mikolapower.[[receiving]] US Let's [[Encrypted]] Let's [[Cypher]] [[Certificates]] X3 ",0.0015620589256286621,0.002940654754638672,0,0,0,137,"Failed"
"afspfigjeb.[[cn]] US Let's Encrypt R3 ","afspfigjeb.[[np]] US Let's Encrypt R3 ",0.024018168449401855,0.569044291973114,0,1,0,11,"Successful"
"afspfigjeb.[[cn]] US Let's Encrypt R3 ","afspfigjeb.[[np]] US Let's Encrypt R3 ",0.016020894050598145,0.5950972437858582,0,1,0,11,"Successful"
"* XX 1 * ","* XX 1 * ",0.002080976963043213,0.002080976963043213,0,0,0,3,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[Officials]] """" """" AsyncRAT [[Sever]] ",0.0014056563377380371,0.001799464225769043,0,0,0,43,"Failed"
"d2zjc3191twk8ym.xyz [[US]] Let's [[Encrypt]] R3 ","d2zjc3191twk8ym.xyz [[AMERICAS]] Let's [[Quantify]] R3 ",0.035943567752838135,0.43070387840270996,0,0,0,47,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[Severs]] """" """" AsyncRAT [[Vassals]] ",0.0014047026634216309,0.0017049908638000488,0,0,0,43,"Failed"
"worldatdoor.in US cPanel, [[Inc]]. cPanel, Inc. [[Certification]] [[Authority]] ","worldatdoor.in US cPanel, [[Serv]]. cPanel, Inc. [[Cert]] [[Consents]] ",0.003632664680480957,0.764279842376709,0,1,0,87,"Successful"
""""" US [[Dis]] """" ",""""" US [[Saying]] """" ",0.0017787814140319824,0.0018864870071411133,0,0,0,12,"Failed"
""""" AU Internet Widgits Pty Ltd """" ",""""" AU Internet Widgits Pty Ltd """" ",0.0022563934326171875,0.0022563934326171875,0,0,0,37,"Failed"
"[[Venom]] [[CN]] [[Venom]] By VenomSoftware Venom [[Server]] ","[[Cream]] [[NS]] [[Creme]] By VenomSoftware Venom [[Servants]] ",0.0015017986297607422,0.0034940242767333984,0,0,0,78,"Failed"
"Quasar [[Server]] [[CA]] """" """" Quasar [[Server]] [[CA]] ","Quasar [[Servers]] [[LDA]] """" """" Quasar [[Serfs]] [[DO]] ",0.001247406005859375,0.004670619964599609,0,0,0,81,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[Wench]] """" """" AsyncRAT [[Sever]] ",0.0010232925415039062,0.0019435286521911621,0,0,0,43,"Failed"
"DcRat [[CN]] DcRat [[By]] qwqdanchun GoogleUpdate ","DcRat [[NC]] DcRat [[Under]] qwqdanchun GoogleUpdate ",0.001473069190979004,0.0018364787101745605,0,0,0,19,"Failed"
"DcRat CN DcRat By qwqdanchun DcRat [[Server]] ","DcRat CN DcRat By qwqdanchun DcRat [[Retainers]] ",0.001683950424194336,0.0023259520530700684,0,0,0,39,"Failed"
"AsyncRAT Server """" """" AsyncRAT [[Server]] ","AsyncRAT Server """" """" AsyncRAT [[Servant]] ",0.0012312531471252441,0.0021460652351379395,0,0,0,43,"Failed"
"lambada.[[icu]] US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","lambada.[[nicu]] US Let's Encrypt Let's [[Quantify]] [[Authorize]] X3 ",0.0012311339378356934,0.9452129602432251,0,1,0,74,"Successful"
"AsyncRAT Server """" """" AsyncRAT [[Server]] ","AsyncRAT Server """" """" AsyncRAT [[Servants]] ",0.0008465051651000977,0.001701653003692627,0,0,0,43,"Failed"
"Hkm FQ Lwggbfok Hkm ","Hkm FQ Lwggbfok Hkm ",0.0011421442031860352,0.0011421442031860352,0,0,0,5,"Failed"
"localhost [[AU]] Internet Widgits Pty Ltd localhost ","localhost [[AFRICAN]] Internet Widgits Pty Ltd localhost ",0.0015070438385009766,0.0026130080223083496,0,0,0,42,"Failed"
"payday.kozow.com US Let's Encrypt Let's Encrypt [[Authority]] X3 ","payday.kozow.com US Let's Encrypt Let's Encrypt [[Authorize]] X3 ",0.0023061633110046387,0.7857436537742615,0,1,0,48,"Successful"
"192.236.176.108 [[uu]] ddeef 192.236.176.108 ","192.236.176.108 [[presbyterian]] ddeef 192.236.176.108 ",0.00227433443069458,0.0022840499877929688,0,0,0,12,"Failed"
"* XX 1 * ","* XX 1 * ",0.0018292665481567383,0.0018292665481567383,0,0,0,3,"Failed"
"* XX 1 * ","* XX 1 * ",0.0014597177505493164,0.0014597177505493164,0,0,0,3,"Failed"
"dross-technology.[[com]] [[US]] cPanel, [[Inc]]. cPanel, [[Inc]]. Certification [[Authority]] ","dross-technology.[[kom]] [[AMERICAS]] cPanel, [[Lnc]]. cPanel, [[Serv]]. Certification [[Credentials]] ",0.003118276596069336,0.671655535697937,0,1,0,72,"Successful"
"lifemaindecision.[[top]] US Let's Encrypt R3 ","lifemaindecision.[[alto]] US Let's Encrypt R3 ",0.04483354091644287,0.9980226159095764,0,1,0,29,"Successful"
"DcRat CN DcRat [[By]] qwqdanchun DcRat [[Server]] ","DcRat CN DcRat [[Among]] qwqdanchun DcRat [[Serfs]] ",0.0016236305236816406,0.002986907958984375,0,0,0,39,"Failed"
"localhost GB MyCompany [[Ltd]]. localhost ","localhost GB MyCompany [[Narrow]]. localhost ",0.0014893412590026855,0.0029197335243225098,0,0,0,24,"Failed"
"chinaandkoreacriminalaffairs.kz GB COMODO [[CA]] [[Limited]] COMODO RSA Domain Validation Secure Server [[CA]] ","chinaandkoreacriminalaffairs.kz GB COMODO [[CALIFORNIAN]] [[Petite]] COMODO RSA Domain Validation Secure Server [[AI]] ",0.005153179168701172,0.6781795024871826,0,1,0,100,"Successful"
"DcRat CN DcRat [[By]] qwqdanchun DcRat [[Server]] ","DcRat CN DcRat [[At]] qwqdanchun DcRat [[Sever]] ",0.0016075968742370605,0.002109706401824951,0,0,0,39,"Failed"
"rockyenergy.hopto.org US Let's Encrypt Let's Encrypt [[Authority]] X3 ","rockyenergy.hopto.org US Let's Encrypt Let's Encrypt [[Authorize]] X3 ",0.0014538764953613281,0.8202402591705322,0,1,0,48,"Successful"
"localhost [[GB]] MyCompany [[Ltd]]. localhost ","localhost [[MB]] MyCompany [[Limiting]]. localhost ",0.0008578300476074219,0.002188384532928467,0,0,0,24,"Failed"
"gsdgjgjifacv.xyz US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","gsdgjgjifacv.xyz US Let's [[Encoder]] Let's [[Cryptography]] [[Powers]] X3 ",0.0011271834373474121,0.003074467182159424,0,0,0,111,"Failed"
"mailbox.outlook-msdn.com US Let's Encrypt Let's [[Encrypt]] [[Authority]] X3 ","mailbox.outlook-msdn.com US Let's Encrypt Let's [[Quantify]] [[Authorize]] X3 ",0.0013990998268127441,0.9948105216026306,0,1,0,72,"Successful"
""""" US [[Dis]] """" ",""""" US [[Telling]] """" ",0.0015071630477905273,0.001970350742340088,0,0,0,12,"Failed"
""""" XX [[Default]] [[Company]] [[Ltd]] """" ",""""" XX [[Defaulted]] [[Ventures]] [[Limited]] """" ",0.0012218356132507324,0.0022991299629211426,0,0,0,70,"Failed"
"devicelease.xyz US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","devicelease.xyz US Let's [[Encoder]] Let's [[Encryption]] [[Credentials]] X3 ",0.0009340643882751465,0.002781510353088379,0,0,0,111,"Failed"
"AsyncRAT [[Server]] """" """" AsyncRAT [[Server]] ","AsyncRAT [[Sever]] """" """" AsyncRAT [[Serfs]] ",0.0013009309768676758,0.0023453831672668457,0,0,0,43,"Failed"
"localhost [[AU]] Internet Widgits Pty Ltd localhost ","localhost [[AFRICAN]] Internet Widgits Pty Ltd localhost ",0.0012273192405700684,0.0025980472564697266,0,0,0,42,"Failed"
"AsyncRAT Server """" """" AsyncRAT [[Server]] ","AsyncRAT Server """" """" AsyncRAT [[Waiters]] ",0.000792086124420166,0.0017775893211364746,0,0,0,43,"Failed"
""""" US Dis """" ",""""" US Dis """" ",0.0016443133354187012,0.0016443133354187012,0,0,0,12,"Failed"
"localhost [[AU]] Internet Widgits Pty [[Ltd]] localhost ","localhost [[AFRICAN]] Internet Widgits Pty [[Curtailed]] localhost ",0.0016980171203613281,0.0025374889373779297,0,0,0,42,"Failed"
""""" US [[Dis]] """" ",""""" US [[Telling]] """" ",0.0012077093124389648,0.0027711987495422363,0,0,0,12,"Failed"
"forenzik.kz KZ NN [[Fern]] forenzik.kz ","forenzik.kz KZ NN [[Schoen]] forenzik.kz ",0.001255631446838379,0.0037334561347961426,0,0,0,58,"Failed"
"standaradbnk.com [[GB]] Sectigo Limited Sectigo RSA Domain Validation Secure Server CA ","standaradbnk.com [[MEGS]] Sectigo Limited Sectigo RSA Domain Validation Secure Server CA ",0.03958362340927124,0.9071654081344604,0,1,0,15,"Successful"
"* XX 1 * ","* XX 1 * ",0.0016736388206481934,0.0016736388206481934,0,0,0,3,"Failed"
"example.com GB Global Security [[example]].[[com]] ","example.com GB Global Security [[illustrations]].[[omg]] ",0.001021742820739746,0.9902564287185669,0,1,0,38,"Successful"
"def-update.com US Let's [[Encrypt]] Let's [[Encrypt]] [[Authority]] X3 ","def-update.com US Let's [[Quantify]] Let's [[Ciphers]] [[Authorize]] X3 ",0.0022302865982055664,0.7301807403564453,0,1,0,95,"Successful"
"[[Phoenix]] [[Rat]] Server """" """" [[Phoenix]] [[Rat]] [[Server]] ","[[Yutaka]] [[Hyena]] Server """" """" [[Fung]] [[Hyena]] [[Busboy]] ",0.001094818115234375,0.0032514333724975586,0,0,0,87,"Failed"
"* XX 1 * ","* XX 1 * ",0.0016217231750488281,0.0016217231750488281,0,0,0,3,"Failed"
